fight_id,fighter_id,fighter,kd,sig_str,sig_str_pct,total_str,td,td_pct,sub_att,rev,ctrl,head,body,leg,distance,clinch,ground
947ea1122c04ba18,32ab52e5de93092d,Steve Erceg,0,54 of 140,38%,56 of 142,3 of 4,75%,1,0,1:29,28 of 101,16 of 26,10 of 13,46 of 131,7 of 8,1 of 1
d3f9262901219944,c21a036b4e012f1c,John Makdessi,1,20 of 39,51%,20 of 39,0 of 0,---,0,0,0:08,11 of 26,5 of 7,4 of 6,11 of 23,0 of 0,9 of 16
d3f9262901219944,44bc27bfa76dcd9e,Renee Forte,0,7 of 27,25%,7 of 27,0 of 0,---,0,0,0:00,3 of 21,2 of 4,2 of 2,7 of 27,0 of 0,0 of 0
241a722f3b042c59,a1f6999fe57236e0,Wanderlei Silva,1,42 of 165,25%,47 of 171,1 of 1,100%,1,0,1:00,16 of 126,4 of 6,22 of 33,33 of 137,2 of 14,7 of 14
241a722f3b042c59,2b93ebd9f5417ad2,Michael Bisping,0,32 of 137,23%,38 of 144,5 of 9,55%,0,0,0:42,21 of 121,7 of 10,4 of 6,29 of 127,3 of 10,0 of 0
294a9e9780afa789,82e7929bf6c2b689,Diego Sanchez,0,46 of 77,59%,82 of 124,3 of 4,75%,0,0,14:22,34 of 65,12 of 12,0 of 0,3 of 8,1 of 1,42 of 68
294a9e9780afa789,3dd949593346dbc3,Craig White,1,18 of 42,42%,64 of 94,0 of 0,---,1,0,0:08,16 of 39,2 of 3,0 of 0,8 of 17,1 of 1,9 of 24
f47a32ec7dfda660,3c6976f8182d9527,Alexander Gustafsson,0,10 of 20,50%,10 of 20,0 of 0,---,0,0,0:00,8 of 16,0 of 1,2 of 3,10 of 20,0 of 0,0 of 0
f47a32ec7dfda660,365fee2da473b177,Anthony Johnson,1,30 of 47,63%,38 of 56,0 of 0,---,0,0,0:32,29 of 45,0 of 0,1 of 2,9 of 21,4 of 5,17 of 21
8b0ff8defc1a14f4,c4fe2e9a06ea5bcb,Ben Alloway,0,9 of 28,32%,25 of 47,1 of 2,50%,0,0,1:27,7 of 23,1 of 2,1 of 3,8 of 25,0 of 2,1 of 1
8b0ff8defc1a14f4,4c7781da8c6cae93,Ryan LaFlare,0,37 of 90,41%,57 of 115,6 of 8,75%,1,1,9:40,23 of 66,12 of 21,2 of 3,12 of 31,17 of 41,8 of 18
1be65a0d2c1383f6,9e50097a89442158,Mickey Gall,0,11 of 20,55%,11 of 20,1 of 2,50%,2,1,0:58,9 of 17,1 of 1,1 of 2,9 of 18,2 of 2,0 of 0
1be65a0d2c1383f6,e26bd53b751d61d9,Jordan Williams,0,13 of 35,37%,13 of 35,1 of 1,100%,0,0,0:04,7 of 29,1 of 1,5 of 5,13 of 34,0 of 1,0 of 0
6c2199524d762b11,eae48ff31db420c2,Arman Tsarukyan,0,80 of 115,69%,134 of 175,4 of 5,80%,0,0,9:01,64 of 95,13 of 17,3 of 3,32 of 64,7 of 8,41 of 43
6c2199524d762b11,ae7fe94f117f98cf,Joaquim Silva,0,23 of 41,56%,77 of 96,0 of 0,---,0,0,0:00,11 of 27,9 of 11,3 of 3,11 of 25,10 of 13,2 of 3
d822ebc7dbc6c259,23dec7c47cb418f8,Zach Reese,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,0 of 3,1 of 3,1 of 1,2 of 7,0 of 0,0 of 0
d822ebc7dbc6c259,4e6738062d469256,Sedriques Dumas,0,3 of 10,30%,3 of 10,0 of 0,---,0,0,0:00,1 of 8,0 of 0,2 of 2,3 of 10,0 of 0,0 of 0
6f3e189c393c0e09,98f6da59d765ec94,Charlie Brenneman,0,5 of 9,55%,7 of 11,0 of 1,0%,0,0,0:00,2 of 6,2 of 2,1 of 1,2 of 5,3 of 4,0 of 0
6f3e189c393c0e09,08af939f41b5a57b,Beneil Dariush,1,9 of 21,42%,9 of 21,0 of 0,---,1,0,0:43,8 of 17,1 of 4,0 of 0,2 of 12,1 of 1,6 of 8
b2457e9da89967e2,49a74b9fb2e45fdf,Neil Seery,1,60 of 148,40%,63 of 151,2 of 2,100%,0,0,2:23,42 of 119,5 of 9,13 of 20,42 of 114,3 of 9,15 of 25
b2457e9da89967e2,ba043b03eb799063,Phil Harris,0,40 of 126,31%,52 of 139,2 of 17,11%,0,0,1:20,35 of 120,2 of 3,3 of 3,37 of 120,2 of 5,1 of 1
86046081e767437e,068f8a189a47fea6,Maurice Greene,0,9 of 15,60%,11 of 18,0 of 0,---,1,0,0:00,6 of 11,1 of 2,2 of 2,4 of 10,5 of 5,0 of 0
86046081e767437e,34218661c44ed55d,Michel Batista,0,0 of 0,---,4 of 10,1 of 2,50%,0,0,1:12,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
b1e7100c2ab1ab79,4b4753d19489297f,Anthony Perosh,0,11 of 17,64%,26 of 34,1 of 2,50%,1,0,2:41,11 of 17,0 of 0,0 of 0,1 of 4,0 of 0,10 of 13
b1e7100c2ab1ab79,e7fe5315b1efeb92,Guto Inocente,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
7a37fd92b26d15c8,6c2030e0a143a94b,Chris Camozzi,0,44 of 128,34%,44 of 128,0 of 1,0%,2,0,0:06,24 of 103,4 of 8,16 of 17,42 of 122,2 of 5,0 of 1
7a37fd92b26d15c8,e4277e87a789d687,Dustin Jacoby,0,30 of 126,23%,31 of 127,0 of 0,---,0,0,0:00,16 of 100,7 of 16,7 of 10,29 of 124,1 of 2,0 of 0
cd8cdb539deaa47f,0845c81e37d3bcb3,Volkan Oezdemir,0,41 of 92,44%,44 of 95,0 of 1,0%,0,0,0:17,30 of 76,3 of 6,8 of 10,41 of 92,0 of 0,0 of 0
cd8cdb539deaa47f,009341ed974bad72,Jiri Prochazka,1,33 of 73,45%,33 of 73,0 of 0,---,0,0,0:02,29 of 67,3 of 5,1 of 1,33 of 73,0 of 0,0 of 0
ad61d042c43451a8,e023fa2e648ea0f1,Steve Bosse,0,93 of 172,54%,120 of 202,1 of 3,33%,0,0,2:43,76 of 150,12 of 14,5 of 8,56 of 117,15 of 18,22 of 37
ad61d042c43451a8,cb52f9490c2dc069,Sean O'Connell,1,84 of 167,50%,124 of 209,0 of 3,0%,0,0,3:14,63 of 143,17 of 19,4 of 5,64 of 135,11 of 15,9 of 17
ba75be28158d424c,427b5953ac8e3a27,Demian Maia,0,51 of 169,30%,60 of 178,0 of 7,0%,0,0,0:00,35 of 145,14 of 20,2 of 4,39 of 143,12 of 26,0 of 0
ba75be28158d424c,3a8176e15b9887c1,Chris Weidman,0,58 of 166,34%,68 of 178,4 of 6,66%,0,0,1:38,43 of 145,10 of 15,5 of 6,49 of 149,7 of 15,2 of 2
8191b8edfde3b9c3,cf9d24e4bd0cf2ce,Mark Bocek,0,21 of 44,47%,118 of 152,1 of 1,100%,6,2,11:40,15 of 38,6 of 6,0 of 0,2 of 8,1 of 1,18 of 35
8191b8edfde3b9c3,cbe79765d44bd172,Alvin Robinson,0,5 of 14,35%,41 of 53,0 of 1,0%,0,2,0:52,5 of 14,0 of 0,0 of 0,5 of 14,0 of 0,0 of 0
c5574b79e31a1b2b,d897897060f10a3a,Rich Franklin,1,71 of 136,52%,71 of 136,0 of 0,---,0,0,0:04,36 of 97,10 of 13,25 of 26,64 of 121,4 of 12,3 of 3
c5574b79e31a1b2b,98b80a717b9bda17,Matt Hamill,0,13 of 58,22%,17 of 62,1 of 6,16%,0,0,0:32,7 of 52,2 of 2,4 of 4,8 of 46,4 of 10,1 of 2
4a17876e99f6baf3,d9c6f19f958643e9,Bryce Mitchell,0,36 of 82,43%,46 of 94,1 of 9,11%,0,0,1:29,22 of 57,11 of 22,3 of 3,34 of 79,1 of 1,1 of 2
4a17876e99f6baf3,54f64b5e283b0ce7,Ilia Topuria,1,40 of 77,51%,53 of 93,0 of 0,---,1,0,1:18,34 of 63,5 of 13,1 of 1,29 of 64,3 of 4,8 of 9
87a969d51de6e179,3a8176e15b9887c1,Chris Weidman,0,13 of 29,44%,18 of 34,4 of 6,66%,1,0,3:22,9 of 25,3 of 3,1 of 1,13 of 28,0 of 0,0 of 1
87a969d51de6e179,232c582f29f8f65e,Gegard Mousasi,0,49 of 93,52%,55 of 99,0 of 1,0%,0,0,0:38,34 of 76,5 of 6,10 of 11,32 of 71,15 of 20,2 of 2
66785060ebaa2387,1eacf73d6a0055dc,Cheick Kongo,0,38 of 56,67%,64 of 84,0 of 2,0%,0,0,6:03,13 of 31,21 of 21,4 of 4,12 of 26,26 of 30,0 of 0
66785060ebaa2387,ca2efc9d7d523c43,Shawn Jordan,0,15 of 41,36%,23 of 50,0 of 5,0%,0,0,5:57,6 of 32,3 of 3,6 of 6,2 of 11,12 of 25,1 of 5
605c2ad801f594b3,9b7694d064a8a0ad,Rustam Khabilov,0,34 of 108,31%,35 of 109,3 of 11,27%,0,0,1:04,22 of 90,6 of 11,6 of 7,31 of 99,3 of 9,0 of 0
605c2ad801f594b3,f046d724d2a84ac5,Desmond Green,0,47 of 111,42%,53 of 119,1 of 2,50%,0,0,0:20,22 of 80,7 of 12,18 of 19,39 of 96,8 of 15,0 of 0
a337e11f80a75b7d,ec52462a1b41f714,Brett Johns,0,49 of 80,61%,127 of 171,11 of 15,73%,0,0,9:53,45 of 74,3 of 5,1 of 1,27 of 53,0 of 1,22 of 26
a337e11f80a75b7d,c13042265355a290,Kwan Ho Kwak,0,53 of 128,41%,59 of 134,0 of 0,---,0,0,0:09,35 of 103,11 of 17,7 of 8,44 of 116,9 of 12,0 of 0
b9b0da84b243213f,dee294e9717012c2,Malcolm Gordon,0,3 of 16,18%,5 of 18,0 of 0,---,0,1,0:22,1 of 11,1 of 1,1 of 4,3 of 16,0 of 0,0 of 0
b9b0da84b243213f,6d35bf94f7d30241,Amir Albazi,0,12 of 28,42%,28 of 46,1 of 1,100%,1,0,2:21,8 of 24,2 of 2,2 of 2,10 of 25,0 of 0,2 of 3
52abce3a11b43b1d,e5010b1b94ca5755,Paul Felder,0,46 of 87,52%,69 of 110,2 of 4,50%,3,0,6:09,32 of 68,8 of 12,6 of 7,11 of 37,14 of 25,21 of 25
52abce3a11b43b1d,5f99b2bafb10305f,Daron Cruickshank,0,32 of 58,55%,54 of 82,3 of 8,37%,0,0,2:57,18 of 39,11 of 15,3 of 4,22 of 41,9 of 15,1 of 2
12683e06369d1a83,f53d4f21d1b5f2dc,Diego Ferreira,1,30 of 71,42%,30 of 71,0 of 2,0%,0,0,0:01,17 of 46,10 of 21,3 of 4,29 of 70,0 of 0,1 of 1
12683e06369d1a83,511e82663651438d,Michael Johnson,0,32 of 58,55%,32 of 58,0 of 0,---,0,0,0:00,13 of 34,17 of 20,2 of 4,32 of 58,0 of 0,0 of 0
839c8cd7b1a32c7c,92437c6775b3f7d1,John Moraga,0,4 of 12,33%,13 of 22,0 of 0,---,3,0,0:00,2 of 6,0 of 2,2 of 4,4 of 12,0 of 0,0 of 0
839c8cd7b1a32c7c,9fa568ad2bf2cb0b,Justin Scoggins,0,13 of 18,72%,34 of 41,3 of 3,100%,0,0,4:31,6 of 11,3 of 3,4 of 4,11 of 16,0 of 0,2 of 2
3d38022fdcb3b5c9,f2688492b9a525a3,Frankie Edgar,0,94 of 234,40%,142 of 285,3 of 9,33%,0,1,6:41,59 of 179,22 of 35,13 of 20,67 of 197,11 of 16,16 of 21
3d38022fdcb3b5c9,73c7cfa551289285,BJ Penn,0,36 of 146,24%,56 of 167,2 of 3,66%,0,0,1:25,29 of 132,7 of 13,0 of 1,32 of 141,3 of 4,1 of 1
a8cf22bc7d05c0a1,91186547a7f3f758,Ricardo Almeida,0,48 of 84,57%,66 of 103,1 of 18,5%,0,0,5:13,13 of 39,20 of 22,15 of 23,33 of 67,8 of 10,7 of 7
a8cf22bc7d05c0a1,f5990c11974d8e9c,Mike Pyle,0,36 of 73,49%,77 of 120,1 of 3,33%,1,0,0:54,12 of 44,16 of 18,8 of 11,21 of 57,14 of 15,1 of 1
92c1d9a6d313cb0c,511e82663651438d,Michael Johnson,0,83 of 181,45%,83 of 181,0 of 3,0%,0,0,0:30,37 of 116,37 of 55,9 of 10,79 of 171,3 of 7,1 of 3
92c1d9a6d313cb0c,32c355b04fc57f3a,Marc Diakiese,0,55 of 127,43%,55 of 127,0 of 6,0%,0,0,0:00,21 of 80,24 of 31,10 of 16,52 of 124,3 of 3,0 of 0
26fbee4ed13ff35d,6fd953151d981979,JJ Aldrich,0,60 of 118,50%,76 of 137,0 of 1,0%,0,1,3:07,56 of 114,3 of 3,1 of 1,49 of 105,9 of 11,2 of 2
26fbee4ed13ff35d,38c7f72747f4f712,Gillian Robertson,0,52 of 139,37%,67 of 154,1 of 6,16%,0,0,0:24,17 of 81,18 of 36,17 of 22,45 of 131,7 of 8,0 of 0
a2e7273a95d5db4a,aac5ac38148f0528,Paul Kelly,0,47 of 73,64%,110 of 145,0 of 0,---,3,2,5:25,41 of 67,6 of 6,0 of 0,9 of 19,2 of 5,36 of 49
a2e7273a95d5db4a,5731cc327790b731,Matt Veach,0,4 of 9,44%,9 of 14,1 of 1,100%,2,0,2:26,4 of 8,0 of 1,0 of 0,2 of 6,0 of 0,2 of 3
b76c0b0ed2926737,654ae722109a0d31,Joe Duffy,0,14 of 26,53%,14 of 26,1 of 1,100%,0,0,0:09,6 of 16,4 of 5,4 of 5,14 of 26,0 of 0,0 of 0
b76c0b0ed2926737,58bbef3770bb2dfc,Joel Alvarez,0,18 of 37,48%,18 of 37,0 of 0,---,1,0,0:00,7 of 24,3 of 4,8 of 9,18 of 36,0 of 1,0 of 0
20a83369ee44e1d4,b1a3e0aca758b322,Derek Brunson,1,1 of 2,50%,1 of 2,0 of 0,---,1,0,0:30,1 of 1,0 of 0,0 of 1,1 of 2,0 of 0,0 of 0
20a83369ee44e1d4,36fbaa49a09ff997,Brian Houston,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
f06030bf27ebe337,b26d3e3746fb4024,Brian Bowles,0,19 of 61,31%,20 of 62,1 of 1,100%,1,0,0:08,17 of 57,2 of 4,0 of 0,16 of 50,0 of 0,3 of 11
f06030bf27ebe337,c96e2ae6021144a1,Damacio Page,0,17 of 49,34%,18 of 50,0 of 0,---,0,0,0:19,8 of 37,2 of 3,7 of 9,16 of 48,1 of 1,0 of 0
20ba608a6e717f05,e5c9de15bb58b1c6,Evan Dunham,0,3 of 6,50%,4 of 7,0 of 0,---,0,0,0:05,2 of 5,1 of 1,0 of 0,2 of 4,1 of 2,0 of 0
20ba608a6e717f05,4f140403000158b5,Herbert Burns,0,5 of 10,50%,8 of 13,1 of 1,100%,1,0,0:38,4 of 6,1 of 3,0 of 1,4 of 8,0 of 1,1 of 1
dbc72a4092a0b296,d8c7c61b176e3994,Cody Garbrandt,1,12 of 27,44%,13 of 28,0 of 0,---,0,0,0:07,10 of 25,0 of 0,2 of 2,6 of 15,1 of 1,5 of 11
dbc72a4092a0b296,48e093ea1f43a053,Takeya Mizugaki,0,4 of 9,44%,6 of 11,0 of 0,---,0,0,0:00,3 of 7,0 of 0,1 of 2,4 of 9,0 of 0,0 of 0
27d98a8ee6608e27,4148802ae4a50768,Daniel Zellhuber,1,121 of 308,39%,121 of 308,0 of 1,0%,0,0,0:15,83 of 255,33 of 48,5 of 5,117 of 304,4 of 4,0 of 0
27d98a8ee6608e27,323d4ca260dfa0ba,Esteban Ribovics,0,156 of 345,45%,156 of 345,0 of 0,---,0,0,0:00,103 of 276,32 of 48,21 of 21,154 of 342,2 of 3,0 of 0
28be3fbe5c377380,9014c02eff8b3d62,Carlos Ulberg,1,15 of 19,78%,15 of 19,0 of 0,---,0,0,0:04,9 of 13,3 of 3,3 of 3,12 of 15,0 of 0,3 of 4
28be3fbe5c377380,6aae253467e8f9ce,Tafon Nchukwi,0,3 of 4,75%,3 of 4,0 of 0,---,0,0,0:00,0 of 0,0 of 0,3 of 4,3 of 4,0 of 0,0 of 0
03bdbf2d18f3025d,94527830000ab715,Rani Yahya,0,8 of 13,61%,42 of 65,2 of 4,50%,1,0,7:00,0 of 3,1 of 2,7 of 8,8 of 13,0 of 0,0 of 0
03bdbf2d18f3025d,90e0985df05e51bc,Ray Rodriguez,0,3 of 18,16%,15 of 35,0 of 0,---,0,0,0:00,2 of 16,1 of 2,0 of 0,3 of 18,0 of 0,0 of 0
498766b46b8b4a7f,767755fd74662dbf,Khamzat Chimaev,1,4 of 6,66%,4 of 6,0 of 0,---,0,0,0:02,3 of 5,1 of 1,0 of 0,2 of 3,0 of 0,2 of 3
498766b46b8b4a7f,6ac9bc2953c47345,Gerald Meerschaert,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
9275134accfb1adc,92437c6775b3f7d1,John Moraga,0,31 of 113,27%,33 of 115,0 of 2,0%,0,0,0:00,19 of 95,2 of 6,10 of 12,31 of 113,0 of 0,0 of 0
9275134accfb1adc,1a31ef98efce7a79,Matheus Nicolau,0,41 of 85,48%,53 of 98,0 of 1,0%,0,0,0:43,13 of 46,12 of 21,16 of 18,41 of 85,0 of 0,0 of 0
6eb4b84c4b10854a,6c7e25571490aa3b,George Sullivan,0,14 of 22,63%,19 of 27,0 of 0,---,0,0,1:43,1 of 6,5 of 5,8 of 11,11 of 19,3 of 3,0 of 0
6eb4b84c4b10854a,d06f8869449ba7bd,Alexander Yakovlev,1,15 of 18,83%,17 of 20,2 of 2,100%,0,0,0:00,5 of 7,5 of 6,5 of 5,8 of 10,3 of 4,4 of 4
c16403197580e0af,6f81b6de2557739a,Jacob Volkmann,0,24 of 57,42%,79 of 125,5 of 6,83%,0,0,10:02,19 of 52,5 of 5,0 of 0,3 of 24,1 of 1,20 of 32
c16403197580e0af,cce79e827569f26e,Ronys Torres,0,20 of 50,40%,32 of 63,3 of 4,75%,0,1,3:06,13 of 42,2 of 2,5 of 6,8 of 27,7 of 16,5 of 7
3427667c1a265fe5,3c0437fbeda06962,George Roop,0,53 of 109,48%,74 of 135,2 of 2,100%,0,0,8:05,43 of 95,9 of 12,1 of 2,15 of 51,3 of 10,35 of 48
3427667c1a265fe5,fe91d254db77a7fc,Dustin Kimura,0,7 of 31,22%,19 of 45,3 of 6,50%,0,0,2:23,3 of 25,4 of 6,0 of 0,2 of 22,3 of 5,2 of 4
794b63b4c1e1e789,34e552520a934063,Brad Scott,1,72 of 175,41%,74 of 177,0 of 0,---,0,0,1:15,42 of 126,12 of 21,18 of 28,65 of 166,5 of 7,2 of 2
794b63b4c1e1e789,06827d70c53ff0d9,Scott Askham,0,86 of 195,44%,86 of 195,1 of 3,33%,0,0,0:26,54 of 149,21 of 32,11 of 14,84 of 191,2 of 4,0 of 0
5d5bf07dbfada0e3,8e1f36476ef02a6a,Jennifer Maia,0,98 of 265,36%,102 of 269,0 of 0,---,0,0,0:04,71 of 232,16 of 20,11 of 13,88 of 250,10 of 15,0 of 0
5d5bf07dbfada0e3,f72465a784c1b084,Jessica Eye,0,100 of 276,36%,104 of 281,2 of 3,66%,0,0,0:56,56 of 224,24 of 29,20 of 23,98 of 273,0 of 1,2 of 2
5b7b5b01f4dcbd9c,2c5f5749569eef66,Tainara Lisboa,0,18 of 35,51%,77 of 106,3 of 8,37%,0,0,6:55,9 of 24,8 of 9,1 of 2,7 of 20,11 of 12,0 of 3
5b7b5b01f4dcbd9c,4948e412fa6ab67d,Ravena Oliveira,0,15 of 31,48%,61 of 87,2 of 3,66%,0,0,5:22,10 of 23,3 of 6,2 of 2,13 of 28,2 of 3,0 of 0
e881ba0a28fffb6e,48e093ea1f43a053,Takeya Mizugaki,0,63 of 112,56%,103 of 164,4 of 4,100%,0,0,11:05,53 of 98,7 of 10,3 of 4,10 of 26,6 of 9,47 of 77
e881ba0a28fffb6e,97a8f39186f489db,Jeff Hougland,0,14 of 25,56%,73 of 89,1 of 7,14%,0,0,0:36,5 of 12,8 of 11,1 of 2,8 of 19,5 of 5,1 of 1
39dccca8e8083072,6bd02119599741a4,Pedro Munhoz,0,26 of 41,63%,26 of 41,0 of 0,---,0,0,0:00,0 of 9,0 of 2,26 of 30,26 of 41,0 of 0,0 of 0
39dccca8e8083072,b50a426a33da0012,Sean O'Malley,0,25 of 47,53%,25 of 47,0 of 0,---,0,0,0:00,14 of 30,8 of 14,3 of 3,25 of 47,0 of 0,0 of 0
bd97a96ac8203457,193b9d1858bc4df3,Dan Hooker,2,22 of 34,64%,22 of 34,0 of 0,---,1,0,0:15,12 of 23,4 of 4,6 of 7,19 of 31,0 of 0,3 of 3
bd97a96ac8203457,23024fdfc966410a,Gilbert Burns,0,13 of 28,46%,13 of 29,0 of 1,0%,0,0,0:00,5 of 16,1 of 2,7 of 10,13 of 28,0 of 0,0 of 0
6c1fa30e1dd38c0b,cbd5d3cdd862e90e,Rory MacDonald,0,37 of 107,34%,41 of 111,4 of 6,66%,1,0,3:05,21 of 76,15 of 30,1 of 1,28 of 84,1 of 3,8 of 20
6c1fa30e1dd38c0b,f2925e6db404bf1d,Robbie Lawler,1,44 of 102,43%,65 of 126,0 of 0,---,0,1,2:22,25 of 75,5 of 9,14 of 18,32 of 77,3 of 7,9 of 18
6c25f8fd66f16d7e,d4a31850a7457f1b,Amanda Cooper,0,40 of 60,66%,131 of 184,1 of 3,33%,1,0,8:02,34 of 54,6 of 6,0 of 0,4 of 19,2 of 3,34 of 38
6c25f8fd66f16d7e,bd878a638e0e3be3,Angela Magana,0,12 of 31,38%,17 of 38,0 of 1,0%,0,0,0:00,3 of 19,6 of 8,3 of 4,10 of 29,1 of 1,1 of 1
8a884a7930d75ca9,faf317c665546a36,Santiago Luna,2,15 of 40,37%,17 of 42,0 of 1,0%,0,0,0:47,13 of 38,1 of 1,1 of 1,9 of 33,3 of 3,3 of 4
8a884a7930d75ca9,32feae6d9a1e5047,Quang Le,0,12 of 24,50%,13 of 25,0 of 1,0%,0,0,0:07,9 of 19,3 of 4,0 of 1,10 of 22,2 of 2,0 of 0
ef2c7bfced561374,262a7d06203657e6,Alexander Hernandez,0,39 of 81,48%,86 of 137,4 of 10,40%,0,1,7:11,24 of 55,15 of 24,0 of 2,10 of 37,17 of 25,12 of 19
ef2c7bfced561374,55ee431411ccf07a,Olivier Aubin-Mercier,0,19 of 32,59%,37 of 50,2 of 6,33%,1,0,3:52,8 of 18,9 of 11,2 of 3,9 of 21,9 of 10,1 of 1
edf7ce89ad672e85,971dba22c622af12,Josefine Knutsson,0,26 of 55,47%,67 of 100,0 of 0,---,0,0,1:17,16 of 43,8 of 9,2 of 3,12 of 30,14 of 25,0 of 0
edf7ce89ad672e85,e375cb5caf4717b6,Piera Rodriguez,0,36 of 64,56%,85 of 137,8 of 10,80%,0,0,10:24,26 of 51,8 of 10,2 of 3,12 of 26,11 of 16,13 of 22
bc9dd73e0a982c08,5331b25a60417ffb,Anthony Rocco Martin,0,18 of 42,42%,24 of 50,1 of 8,12%,1,0,6:01,2 of 26,6 of 6,10 of 10,12 of 33,6 of 9,0 of 0
bc9dd73e0a982c08,7ea1f74cef32f906,Rashid Magomedov,0,46 of 73,63%,72 of 100,0 of 0,---,1,0,2:07,8 of 26,24 of 30,14 of 17,33 of 59,12 of 13,1 of 1
15def71ff1679e06,51018a31ddf31eb2,Molly McCann,0,48 of 106,45%,67 of 125,0 of 4,0%,0,0,0:56,25 of 79,13 of 17,10 of 10,43 of 96,5 of 10,0 of 0
15def71ff1679e06,f7467152fd9f18a2,Taila Santos,0,57 of 143,39%,75 of 164,5 of 7,71%,1,0,7:53,24 of 90,21 of 36,12 of 17,34 of 113,12 of 13,11 of 17
6f83cfae0c800ef8,e8b731feff72294b,Alexa Grasso,0,18 of 100,18%,153 of 245,1 of 4,25%,2,0,0:49,8 of 74,3 of 10,7 of 16,16 of 98,1 of 1,1 of 1
6f83cfae0c800ef8,132deb59abae64b1,Valentina Shevchenko,0,45 of 80,56%,193 of 233,8 of 12,66%,0,0,16:04,38 of 71,3 of 5,4 of 4,39 of 72,2 of 2,4 of 6
d643fc29c147d33c,c1ea9d56cd953586,Emily Kagan,0,41 of 91,45%,60 of 113,2 of 12,16%,0,0,5:36,15 of 52,11 of 21,15 of 18,26 of 70,15 of 21,0 of 0
d643fc29c147d33c,f0feeb2192937424,Angela Hill,1,107 of 159,67%,140 of 199,0 of 1,0%,0,1,4:22,68 of 113,31 of 38,8 of 8,32 of 63,68 of 87,7 of 9
7c2b219fe208c565,4498b382c65a7faa,Roxanne Modafferi,0,51 of 129,39%,86 of 172,1 of 1,100%,0,0,5:23,50 of 128,1 of 1,0 of 0,20 of 79,0 of 0,31 of 50
7c2b219fe208c565,472f6f6e6d962f40,Barb Honchak,0,24 of 80,30%,24 of 80,0 of 1,0%,0,0,0:00,23 of 76,1 of 4,0 of 0,24 of 80,0 of 0,0 of 0
e0e4ce7595b5c26a,5140122c3eecd307,Daichi Abe,1,63 of 183,34%,65 of 185,1 of 1,100%,0,0,0:05,35 of 137,4 of 7,24 of 39,54 of 172,3 of 5,6 of 6
e0e4ce7595b5c26a,203c957eac95dd87,Hyun Gyu Lim,0,43 of 133,32%,43 of 133,0 of 0,---,0,0,0:00,26 of 108,4 of 6,13 of 19,43 of 133,0 of 0,0 of 0
e1eeb61d0669ce45,d0e50a3d1b250708,Andre Soukhamthath,2,79 of 138,57%,98 of 157,3 of 3,100%,1,0,4:27,29 of 85,42 of 45,8 of 8,30 of 73,45 of 60,4 of 5
e1eeb61d0669ce45,f2477cf43c4975cc,Jonathan Martinez,0,71 of 111,63%,88 of 128,1 of 2,50%,0,0,5:01,36 of 67,27 of 33,8 of 11,24 of 59,18 of 19,29 of 33
0d077813b6164fe1,6a2f7c151031653d,Rafael Dos Anjos,0,62 of 112,55%,84 of 138,0 of 1,0%,2,1,0:21,27 of 74,19 of 20,16 of 18,35 of 83,22 of 24,5 of 5
0d077813b6164fe1,f1b2aa7853d1ed6e,Kamaru Usman,0,130 of 223,58%,227 of 334,12 of 18,66%,0,0,18:24,95 of 183,29 of 34,6 of 6,48 of 111,33 of 43,49 of 69
e3fb9146a7eaaa47,193b9d1858bc4df3,Dan Hooker,0,5 of 9,55%,6 of 10,0 of 0,---,1,0,0:13,2 of 5,2 of 2,1 of 2,4 of 8,1 of 1,0 of 0
e3fb9146a7eaaa47,40ff198adda94b9f,Mark Eddiva,0,4 of 8,50%,7 of 12,0 of 2,0%,0,0,0:17,1 of 4,2 of 3,1 of 1,4 of 8,0 of 0,0 of 0
6a7f68feb5c0755d,7aa3d6964eff4877,Alex Caceres,1,53 of 164,32%,56 of 168,1 of 1,100%,1,0,1:33,31 of 121,16 of 32,6 of 11,49 of 157,2 of 3,2 of 4
6a7f68feb5c0755d,de75d1c45a39e221,Sergio Pettis,0,49 of 177,27%,49 of 177,1 of 2,50%,0,0,0:12,36 of 152,8 of 19,5 of 6,47 of 174,2 of 2,0 of 1
f93b074dfd47b4b4,1a2bf44edb8055b6,Serhiy Sidey,0,68 of 144,47%,75 of 151,0 of 4,0%,3,1,0:47,40 of 106,22 of 31,6 of 7,60 of 131,7 of 12,1 of 1
f93b074dfd47b4b4,1effd880e1f1bb30,Garrett Armfield,0,71 of 142,50%,77 of 148,4 of 5,80%,1,0,4:53,57 of 127,9 of 10,5 of 5,65 of 133,4 of 7,2 of 2
3d9398386c84109b,a8283a4f415e1eb9,Francisco Trinaldo,1,28 of 69,40%,28 of 69,0 of 1,0%,0,1,0:57,20 of 57,7 of 11,1 of 1,22 of 60,4 of 7,2 of 2
